tanggal,id_komoditas,id_pasar,harga,nama_komoditas,satuan
2025-04-16,4,1,30000,Cabai Merah Besar,kg
2025-04-16,5,1,80000,Cabai Rawit Merah,kg
2025-04-16,6,1,25000,Cabai Rawit Hijau,kg
2025-04-16,7,1,50000,Bawang Merah,kg
2025-04-16,8,1,17500,Gula Pasir Curah,kg
2025-04-16,9,1,17500,Gula Pasir Kemasan,kg
2025-04-16,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-04-16,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-04-16,12,1,15700,Minyakita,liter
2025-04-16,13,1,12000,Tepung Terigu,kg
2025-04-16,14,1,38000,Daging Ayam Ras,kg
2025-04-16,15,1,26000,Telur Ayam Ras,kg
2025-04-16,16,1,135000,Daging Sapi Paha Belakang,kg
2025-04-16,17,1,135000,Daging Sapi Paha Depan,kg
2025-04-16,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-04-16,19,1,70000,Daging Sapi Tetelan,kg
2025-04-16,20,1,30000,Ikan Bandeng,kg
2025-04-16,21,1,30000,Ikan Tongkol,kg
2025-04-16,22,1,3000,Mie Instan,bungkus
2025-04-16,23,1,40000,Bawang Putih Honan,kg
2025-04-16,24,1,43000,Bawang Putih Kating,kg
2025-04-16,25,1,10000,Garam Halus,kg
2025-04-16,26,1,12000,Susu Kental Manis,kg
2025-04-16,27,1,10000,Tempe Bungkus,kg
2025-04-16,28,1,10000,Tahu Putih,kg
2025-04-16,29,1,80000,Daging Ayam Kampung,kg
2025-04-16,30,1,60000,Telur Ayam Kampung,kg
2025-04-17,1,1,13000,Beras Medium,kg
2025-04-17,2,1,13500,Beras Premium,kg
2025-04-17,3,1,55000,Cabai Merah Keriting,kg
2025-04-17,4,1,30000,Cabai Merah Besar,kg
2025-04-17,5,1,85000,Cabai Rawit Merah,kg
2025-04-17,6,1,25000,Cabai Rawit Hijau,kg
2025-04-17,7,1,50000,Bawang Merah,kg
2025-04-17,8,1,17500,Gula Pasir Curah,kg
2025-04-17,9,1,17500,Gula Pasir Kemasan,kg
2025-04-17,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-04-17,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-04-17,12,1,15700,Minyakita,liter
2025-04-17,13,1,12000,Tepung Terigu,kg
2025-04-17,14,1,38000,Daging Ayam Ras,kg
2025-04-17,15,1,25500,Telur Ayam Ras,kg
2025-04-17,16,1,135000,Daging Sapi Paha Belakang,kg
2025-04-17,17,1,135000,Daging Sapi Paha Depan,kg
2025-04-17,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-04-17,19,1,70000,Daging Sapi Tetelan,kg
2025-04-17,20,1,30000,Ikan Bandeng,kg
2025-04-17,21,1,30000,Ikan Tongkol,kg
2025-04-17,22,1,3000,Mie Instan,bungkus
2025-04-17,23,1,41000,Bawang Putih Honan,kg
2025-04-17,24,1,44000,Bawang Putih Kating,kg
2025-04-17,25,1,10000,Garam Halus,kg
2025-04-17,26,1,12000,Susu Kental Manis,kg
2025-04-17,27,1,10000,Tempe Bungkus,kg
2025-04-17,28,1,10000,Tahu Putih,kg
2025-04-17,29,1,80000,Daging Ayam Kampung,kg
2025-04-17,30,1,60000,Telur Ayam Kampung,kg
2025-04-21,1,1,13000,Beras Medium,kg
2025-04-21,2,1,13500,Beras Premium,kg
2025-04-21,3,1,50000,Cabai Merah Keriting,kg
2025-04-21,4,1,25000,Cabai Merah Besar,kg
2025-04-21,5,1,60000,Cabai Rawit Merah,kg
2025-04-21,6,1,20000,Cabai Rawit Hijau,kg
2025-04-21,7,1,50000,Bawang Merah,kg
2025-04-21,8,1,17500,Gula Pasir Curah,kg
2025-04-21,9,1,17500,Gula Pasir Kemasan,kg
2025-04-21,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-04-21,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-04-21,12,1,15700,Minyakita,liter
2025-04-21,13,1,12000,Tepung Terigu,kg
2025-04-21,14,1,38000,Daging Ayam Ras,kg
2025-04-21,15,1,25500,Telur Ayam Ras,kg
2025-04-21,16,1,135000,Daging Sapi Paha Belakang,kg
2025-04-21,17,1,135000,Daging Sapi Paha Depan,kg
2025-04-21,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-04-21,19,1,70000,Daging Sapi Tetelan,kg
2025-04-21,20,1,30000,Ikan Bandeng,kg
2025-04-21,21,1,30000,Ikan Tongkol,kg
2025-04-21,22,1,3000,Mie Instan,bungkus
2025-04-21,23,1,40000,Bawang Putih Honan,kg
2025-04-21,24,1,43000,Bawang Putih Kating,kg
2025-04-21,25,1,10000,Garam Halus,kg
2025-04-21,26,1,12000,Susu Kental Manis,kg
2025-04-21,27,1,10000,Tempe Bungkus,kg
2025-04-21,28,1,10000,Tahu Putih,kg
2025-04-21,29,1,80000,Daging Ayam Kampung,kg
2025-04-21,30,1,60000,Telur Ayam Kampung,kg
2025-04-22,1,1,13000,Beras Medium,kg
2025-04-22,2,1,13500,Beras Premium,kg
2025-04-22,3,1,50000,Cabai Merah Keriting,kg
2025-04-22,4,1,25000,Cabai Merah Besar,kg
2025-04-22,5,1,60000,Cabai Rawit Merah,kg
2025-04-22,6,1,20000,Cabai Rawit Hijau,kg
2025-04-22,7,1,50000,Bawang Merah,kg
2025-04-22,8,1,17500,Gula Pasir Curah,kg
2025-04-22,9,1,17500,Gula Pasir Kemasan,kg
2025-04-22,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-04-22,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-04-22,12,1,15700,Minyakita,liter
2025-04-22,13,1,12000,Tepung Terigu,kg
2025-04-22,14,1,38000,Daging Ayam Ras,kg
2025-04-22,15,1,25500,Telur Ayam Ras,kg
2025-04-22,16,1,135000,Daging Sapi Paha Belakang,kg
2025-04-22,17,1,135000,Daging Sapi Paha Depan,kg
2025-04-22,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-04-22,19,1,70000,Daging Sapi Tetelan,kg
2025-04-22,20,1,30000,Ikan Bandeng,kg
2025-04-22,21,1,30000,Ikan Tongkol,kg
2025-04-22,22,1,3000,Mie Instan,bungkus
2025-04-22,23,1,40000,Bawang Putih Honan,kg
2025-04-22,24,1,43000,Bawang Putih Kating,kg
2025-04-22,25,1,10000,Garam Halus,kg
2025-04-22,26,1,12000,Susu Kental Manis,kg
2025-04-22,27,1,10000,Tempe Bungkus,kg
2025-04-22,28,1,10000,Tahu Putih,kg
2025-04-22,29,1,80000,Daging Ayam Kampung,kg
2025-04-22,30,1,60000,Telur Ayam Kampung,kg
2025-04-23,1,1,13000,Beras Medium,kg
2025-04-23,2,1,13500,Beras Premium,kg
2025-04-23,3,1,50000,Cabai Merah Keriting,kg
2025-04-23,4,1,25000,Cabai Merah Besar,kg
2025-04-23,5,1,60000,Cabai Rawit Merah,kg
2025-04-23,6,1,20000,Cabai Rawit Hijau,kg
2025-04-23,7,1,50000,Bawang Merah,kg
2025-04-23,8,1,17500,Gula Pasir Curah,kg
2025-04-23,9,1,17500,Gula Pasir Kemasan,kg
2025-04-23,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-04-23,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-04-23,12,1,15700,Minyakita,liter
2025-04-23,13,1,12000,Tepung Terigu,kg
2025-04-23,14,1,38000,Daging Ayam Ras,kg
2025-04-23,15,1,25500,Telur Ayam Ras,kg
2025-04-23,16,1,135000,Daging Sapi Paha Belakang,kg
2025-04-23,17,1,135000,Daging Sapi Paha Depan,kg
2025-04-23,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-04-23,19,1,70000,Daging Sapi Tetelan,kg
2025-04-23,20,1,30000,Ikan Bandeng,kg
2025-04-23,21,1,30000,Ikan Tongkol,kg
2025-04-23,22,1,3000,Mie Instan,bungkus
2025-04-23,23,1,40000,Bawang Putih Honan,kg
2025-04-23,24,1,43000,Bawang Putih Kating,kg
2025-04-23,25,1,10000,Garam Halus,kg
2025-04-23,26,1,12000,Susu Kental Manis,kg
2025-04-23,27,1,10000,Tempe Bungkus,kg
2025-04-23,28,1,10000,Tahu Putih,kg
2025-04-23,29,1,80000,Daging Ayam Kampung,kg
2025-04-23,30,1,60000,Telur Ayam Kampung,kg
2025-04-24,1,1,13000,Beras Medium,kg
2025-04-24,2,1,13500,Beras Premium,kg
2025-04-24,3,1,50000,Cabai Merah Keriting,kg
2025-04-24,4,1,25000,Cabai Merah Besar,kg
2025-04-24,5,1,55000,Cabai Rawit Merah,kg
2025-04-24,6,1,18000,Cabai Rawit Hijau,kg
2025-04-24,7,1,47000,Bawang Merah,kg
2025-04-24,8,1,17500,Gula Pasir Curah,kg
2025-04-24,9,1,17500,Gula Pasir Kemasan,kg
2025-04-24,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-04-24,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-04-24,12,1,15700,Minyakita,liter
2025-04-24,13,1,12000,Tepung Terigu,kg
2025-04-24,14,1,38000,Daging Ayam Ras,kg
2025-04-24,15,1,25500,Telur Ayam Ras,kg
2025-04-24,16,1,135000,Daging Sapi Paha Belakang,kg
2025-04-24,17,1,135000,Daging Sapi Paha Depan,kg
2025-04-24,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-04-24,19,1,70000,Daging Sapi Tetelan,kg
2025-04-24,20,1,30000,Ikan Bandeng,kg
2025-04-24,21,1,30000,Ikan Tongkol,kg
2025-04-24,22,1,3000,Mie Instan,bungkus
2025-04-24,23,1,40000,Bawang Putih Honan,kg
2025-04-24,24,1,43000,Bawang Putih Kating,kg
2025-04-24,25,1,10000,Garam Halus,kg
2025-04-24,26,1,12000,Susu Kental Manis,kg
2025-04-24,27,1,10000,Tempe Bungkus,kg
2025-04-24,28,1,10000,Tahu Putih,kg
2025-04-24,29,1,80000,Daging Ayam Kampung,kg
2025-04-24,30,1,60000,Telur Ayam Kampung,kg
2025-04-25,1,1,13000,Beras Medium,kg
2025-04-25,2,1,13500,Beras Premium,kg
2025-04-25,3,1,55000,Cabai Merah Keriting,kg
2025-04-25,4,1,28000,Cabai Merah Besar,kg
2025-04-25,5,1,55000,Cabai Rawit Merah,kg
2025-04-25,6,1,20000,Cabai Rawit Hijau,kg
2025-04-25,7,1,40000,Bawang Merah,kg
2025-04-25,8,1,17500,Gula Pasir Curah,kg
2025-04-25,9,1,17500,Gula Pasir Kemasan,kg
2025-04-25,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-04-25,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-04-25,12,1,15700,Minyakita,liter
2025-04-25,13,1,12000,Tepung Terigu,kg
2025-04-25,14,1,38000,Daging Ayam Ras,kg
2025-04-25,15,1,25500,Telur Ayam Ras,kg
2025-04-25,16,1,135000,Daging Sapi Paha Belakang,kg
2025-04-25,17,1,135000,Daging Sapi Paha Depan,kg
2025-04-25,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-04-25,19,1,70000,Daging Sapi Tetelan,kg
2025-04-25,20,1,30000,Ikan Bandeng,kg
2025-04-25,21,1,30000,Ikan Tongkol,kg
2025-04-25,22,1,3000,Mie Instan,bungkus
2025-04-25,23,1,40000,Bawang Putih Honan,kg
2025-04-25,24,1,42000,Bawang Putih Kating,kg
2025-04-25,25,1,10000,Garam Halus,kg
2025-04-25,26,1,12000,Susu Kental Manis,kg
2025-04-25,27,1,10000,Tempe Bungkus,kg
2025-04-25,28,1,10000,Tahu Putih,kg
2025-04-25,29,1,80000,Daging Ayam Kampung,kg
2025-04-25,30,1,60000,Telur Ayam Kampung,kg
2025-04-28,1,1,13000,Beras Medium,kg
2025-04-28,2,1,13500,Beras Premium,kg
2025-04-28,3,1,50000,Cabai Merah Keriting,kg
2025-04-28,4,1,23000,Cabai Merah Besar,kg
2025-04-28,5,1,40000,Cabai Rawit Merah,kg
2025-04-28,6,1,20000,Cabai Rawit Hijau,kg
2025-04-28,7,1,40000,Bawang Merah,kg
2025-04-28,8,1,17500,Gula Pasir Curah,kg
2025-04-28,9,1,17500,Gula Pasir Kemasan,kg
2025-04-28,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-04-28,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-04-28,12,1,15700,Minyakita,liter
2025-04-28,13,1,12000,Tepung Terigu,kg
2025-04-28,14,1,38000,Daging Ayam Ras,kg
2025-04-28,15,1,28000,Telur Ayam Ras,kg
2025-04-28,16,1,135000,Daging Sapi Paha Belakang,kg
2025-04-28,17,1,135000,Daging Sapi Paha Depan,kg
2025-04-28,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-04-28,19,1,70000,Daging Sapi Tetelan,kg
2025-04-28,20,1,30000,Ikan Bandeng,kg
2025-04-28,21,1,30000,Ikan Tongkol,kg
2025-04-28,22,1,3000,Mie Instan,bungkus
2025-04-28,23,1,40000,Bawang Putih Honan,kg
2025-04-28,24,1,42000,Bawang Putih Kating,kg
2025-04-28,25,1,10000,Garam Halus,kg
2025-04-28,26,1,12000,Susu Kental Manis,kg
2025-04-28,27,1,10000,Tempe Bungkus,kg
2025-04-28,28,1,10000,Tahu Putih,kg
2025-04-28,29,1,80000,Daging Ayam Kampung,kg
2025-04-28,30,1,60000,Telur Ayam Kampung,kg
2025-04-29,1,1,13000,Beras Medium,kg
2025-04-29,2,1,13500,Beras Premium,kg
2025-04-29,3,1,45000,Cabai Merah Keriting,kg
2025-04-29,4,1,23000,Cabai Merah Besar,kg
2025-04-29,5,1,40000,Cabai Rawit Merah,kg
2025-04-29,6,1,20000,Cabai Rawit Hijau,kg
2025-04-29,7,1,40000,Bawang Merah,kg
2025-04-29,8,1,17500,Gula Pasir Curah,kg
2025-04-29,9,1,17500,Gula Pasir Kemasan,kg
2025-04-29,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-04-29,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-04-29,12,1,15700,Minyakita,liter
2025-04-29,13,1,12000,Tepung Terigu,kg
2025-04-29,14,1,38000,Daging Ayam Ras,kg
2025-04-29,15,1,27500,Telur Ayam Ras,kg
2025-04-29,16,1,135000,Daging Sapi Paha Belakang,kg
2025-04-29,17,1,135000,Daging Sapi Paha Depan,kg
2025-04-29,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-04-29,19,1,70000,Daging Sapi Tetelan,kg
2025-04-29,20,1,30000,Ikan Bandeng,kg
2025-04-29,21,1,30000,Ikan Tongkol,kg
2025-04-29,22,1,3000,Mie Instan,bungkus
2025-04-29,23,1,39000,Bawang Putih Honan,kg
2025-04-29,24,1,42000,Bawang Putih Kating,kg
2025-04-29,25,1,10000,Garam Halus,kg
2025-04-29,26,1,12000,Susu Kental Manis,kg
2025-04-29,27,1,10000,Tempe Bungkus,kg
2025-04-29,28,1,10000,Tahu Putih,kg
2025-04-29,29,1,80000,Daging Ayam Kampung,kg
2025-04-29,30,1,60000,Telur Ayam Kampung,kg
2025-05-01,1,1,0,Beras Medium,kg
2025-05-01,2,1,0,Beras Premium,kg
2025-05-01,3,1,0,Cabai Merah Keriting,kg
2025-05-01,4,1,0,Cabai Merah Besar,kg
2025-05-01,5,1,0,Cabai Rawit Merah,kg
2025-05-01,6,1,0,Cabai Rawit Hijau,kg
2025-05-01,7,1,0,Bawang Merah,kg
2025-05-01,8,1,0,Gula Pasir Curah,kg
2025-05-01,9,1,0,Gula Pasir Kemasan,kg
2025-05-01,10,1,0,Minyak Goreng Sawit Curah,liter
2025-05-01,11,1,0,Minyak Goreng Sawit Kemasan Premium,liter
2025-05-01,12,1,0,Minyakita,liter
2025-05-01,13,1,0,Tepung Terigu,kg
2025-05-01,14,1,0,Daging Ayam Ras,kg
2025-05-01,15,1,0,Telur Ayam Ras,kg
2025-05-01,16,1,0,Daging Sapi Paha Belakang,kg
2025-05-01,17,1,0,Daging Sapi Paha Depan,kg
2025-05-01,18,1,0,Daging Sapi Sandung Lamur,kg
2025-05-01,19,1,0,Daging Sapi Tetelan,kg
2025-05-01,20,1,0,Ikan Bandeng,kg
2025-05-01,21,1,0,Ikan Tongkol,kg
2025-05-01,22,1,0,Mie Instan,bungkus
2025-05-01,23,1,0,Bawang Putih Honan,kg
2025-05-01,24,1,0,Bawang Putih Kating,kg
2025-05-01,25,1,0,Garam Halus,kg
2025-05-01,26,1,0,Susu Kental Manis,kg
2025-05-01,27,1,0,Tempe Bungkus,kg
2025-05-01,28,1,0,Tahu Putih,kg
2025-05-01,29,1,0,Daging Ayam Kampung,kg
2025-05-01,30,1,0,Telur Ayam Kampung,kg
2025-05-02,1,1,13000,Beras Medium,kg
2025-05-02,2,1,13500,Beras Premium,kg
2025-05-02,3,1,43000,Cabai Merah Keriting,kg
2025-05-02,4,1,23000,Cabai Merah Besar,kg
2025-05-02,5,1,38000,Cabai Rawit Merah,kg
2025-05-02,6,1,22000,Cabai Rawit Hijau,kg
2025-05-02,7,1,40000,Bawang Merah,kg
2025-05-02,8,1,17500,Gula Pasir Curah,kg
2025-05-02,9,1,17500,Gula Pasir Kemasan,kg
2025-05-02,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-05-02,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-05-02,12,1,15700,Minyakita,liter
2025-05-02,13,1,12000,Tepung Terigu,kg
2025-05-02,14,1,38000,Daging Ayam Ras,kg
2025-05-02,15,1,26500,Telur Ayam Ras,kg
2025-05-02,16,1,135000,Daging Sapi Paha Belakang,kg
2025-05-02,17,1,135000,Daging Sapi Paha Depan,kg
2025-05-02,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-05-02,19,1,70000,Daging Sapi Tetelan,kg
2025-05-02,20,1,30000,Ikan Bandeng,kg
2025-05-02,21,1,30000,Ikan Tongkol,kg
2025-05-02,22,1,3000,Mie Instan,bungkus
2025-05-02,23,1,39000,Bawang Putih Honan,kg
2025-05-02,24,1,42000,Bawang Putih Kating,kg
2025-05-02,25,1,10000,Garam Halus,kg
2025-05-02,26,1,12000,Susu Kental Manis,kg
2025-05-02,27,1,10000,Tempe Bungkus,kg
2025-05-02,28,1,10000,Tahu Putih,kg
2025-05-02,29,1,80000,Daging Ayam Kampung,kg
2025-05-02,30,1,60000,Telur Ayam Kampung,kg
2025-05-05,1,1,13000,Beras Medium,kg
2025-05-05,2,1,13500,Beras Premium,kg
2025-05-05,3,1,40000,Cabai Merah Keriting,kg
2025-05-05,4,1,22000,Cabai Merah Besar,kg
2025-05-05,5,1,35000,Cabai Rawit Merah,kg
2025-05-05,6,1,21000,Cabai Rawit Hijau,kg
2025-05-05,7,1,40000,Bawang Merah,kg
2025-05-05,8,1,17500,Gula Pasir Curah,kg
2025-05-05,9,1,17500,Gula Pasir Kemasan,kg
2025-05-05,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-05-05,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-05-05,12,1,15700,Minyakita,liter
2025-05-05,13,1,12000,Tepung Terigu,kg
2025-05-05,14,1,38000,Daging Ayam Ras,kg
2025-05-05,15,1,26500,Telur Ayam Ras,kg
2025-05-05,16,1,135000,Daging Sapi Paha Belakang,kg
2025-05-05,17,1,135000,Daging Sapi Paha Depan,kg
2025-05-05,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-05-05,19,1,70000,Daging Sapi Tetelan,kg
2025-05-05,20,1,30000,Ikan Bandeng,kg
2025-05-05,21,1,30000,Ikan Tongkol,kg
2025-05-05,22,1,3000,Mie Instan,bungkus
2025-05-05,23,1,39000,Bawang Putih Honan,kg
2025-05-05,24,1,42000,Bawang Putih Kating,kg
2025-05-05,25,1,10000,Garam Halus,kg
2025-05-05,26,1,12000,Susu Kental Manis,kg
2025-05-05,27,1,10000,Tempe Bungkus,kg
2025-05-05,28,1,10000,Tahu Putih,kg
2025-05-05,29,1,80000,Daging Ayam Kampung,kg
2025-05-05,30,1,60000,Telur Ayam Kampung,kg
2025-05-06,1,1,13000,Beras Medium,kg
2025-05-06,2,1,13500,Beras Premium,kg
2025-05-06,3,1,40000,Cabai Merah Keriting,kg
2025-05-06,4,1,20000,Cabai Merah Besar,kg
2025-05-06,5,1,35000,Cabai Rawit Merah,kg
2025-05-06,6,1,20000,Cabai Rawit Hijau,kg
2025-05-06,7,1,40000,Bawang Merah,kg
2025-05-06,8,1,17500,Gula Pasir Curah,kg
2025-05-06,9,1,17500,Gula Pasir Kemasan,kg
2025-05-06,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-05-06,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-05-06,12,1,15700,Minyakita,liter
2025-05-06,13,1,12000,Tepung Terigu,kg
2025-05-06,14,1,38000,Daging Ayam Ras,kg
2025-05-06,15,1,26000,Telur Ayam Ras,kg
2025-05-06,16,1,135000,Daging Sapi Paha Belakang,kg
2025-05-06,17,1,135000,Daging Sapi Paha Depan,kg
2025-05-06,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-05-06,19,1,70000,Daging Sapi Tetelan,kg
2025-05-06,20,1,30000,Ikan Bandeng,kg
2025-05-06,21,1,30000,Ikan Tongkol,kg
2025-05-06,22,1,3000,Mie Instan,bungkus
2025-05-06,23,1,39000,Bawang Putih Honan,kg
2025-05-06,24,1,42000,Bawang Putih Kating,kg
2025-05-06,25,1,10000,Garam Halus,kg
2025-05-06,26,1,12000,Susu Kental Manis,kg
2025-05-06,27,1,10000,Tempe Bungkus,kg
2025-05-06,28,1,10000,Tahu Putih,kg
2025-05-06,29,1,80000,Daging Ayam Kampung,kg
2025-05-06,30,1,60000,Telur Ayam Kampung,kg
2025-05-07,1,1,13000,Beras Medium,kg
2025-05-07,2,1,13500,Beras Premium,kg
2025-05-07,3,1,40000,Cabai Merah Keriting,kg
2025-05-07,4,1,20000,Cabai Merah Besar,kg
2025-05-07,5,1,35000,Cabai Rawit Merah,kg
2025-05-07,6,1,20000,Cabai Rawit Hijau,kg
2025-05-07,7,1,40000,Bawang Merah,kg
2025-05-07,8,1,17500,Gula Pasir Curah,kg
2025-05-07,9,1,17500,Gula Pasir Kemasan,kg
2025-05-07,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-05-07,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-05-07,12,1,15700,Minyakita,liter
2025-05-07,13,1,12000,Tepung Terigu,kg
2025-05-07,14,1,38000,Daging Ayam Ras,kg
2025-05-07,15,1,26000,Telur Ayam Ras,kg
2025-05-07,16,1,135000,Daging Sapi Paha Belakang,kg
2025-05-07,17,1,135000,Daging Sapi Paha Depan,kg
2025-05-07,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-05-07,19,1,70000,Daging Sapi Tetelan,kg
2025-05-07,20,1,30000,Ikan Bandeng,kg
2025-05-07,21,1,30000,Ikan Tongkol,kg
2025-05-07,22,1,3000,Mie Instan,bungkus
2025-05-07,23,1,38000,Bawang Putih Honan,kg
2025-05-07,24,1,42000,Bawang Putih Kating,kg
2025-05-07,25,1,10000,Garam Halus,kg
2025-05-07,26,1,12000,Susu Kental Manis,kg
2025-05-07,27,1,10000,Tempe Bungkus,kg
2025-05-07,28,1,10000,Tahu Putih,kg
2025-05-07,29,1,80000,Daging Ayam Kampung,kg
2025-05-07,30,1,60000,Telur Ayam Kampung,kg
2025-05-08,1,1,13000,Beras Medium,kg
2025-05-08,2,1,13500,Beras Premium,kg
2025-05-08,3,1,42000,Cabai Merah Keriting,kg
2025-05-08,4,1,22000,Cabai Merah Besar,kg
2025-05-08,5,1,35000,Cabai Rawit Merah,kg
2025-05-08,6,1,22000,Cabai Rawit Hijau,kg
2025-05-08,7,1,40000,Bawang Merah,kg
2025-05-08,8,1,17500,Gula Pasir Curah,kg
2025-05-08,9,1,17500,Gula Pasir Kemasan,kg
2025-05-08,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-05-08,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-05-08,12,1,15700,Minyakita,liter
2025-05-08,13,1,12000,Tepung Terigu,kg
2025-05-08,14,1,38000,Daging Ayam Ras,kg
2025-05-08,15,1,26000,Telur Ayam Ras,kg
2025-05-08,16,1,135000,Daging Sapi Paha Belakang,kg
2025-05-08,17,1,135000,Daging Sapi Paha Depan,kg
2025-05-08,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-05-08,19,1,70000,Daging Sapi Tetelan,kg
2025-05-08,20,1,30000,Ikan Bandeng,kg
2025-05-08,21,1,30000,Ikan Tongkol,kg
2025-05-08,22,1,3000,Mie Instan,bungkus
2025-05-08,23,1,38000,Bawang Putih Honan,kg
2025-05-08,24,1,42000,Bawang Putih Kating,kg
2025-05-08,25,1,10000,Garam Halus,kg
2025-05-08,26,1,12000,Susu Kental Manis,kg
2025-05-08,27,1,10000,Tempe Bungkus,kg
2025-05-08,28,1,10000,Tahu Putih,kg
2025-05-08,29,1,80000,Daging Ayam Kampung,kg
2025-05-08,30,1,60000,Telur Ayam Kampung,kg
2025-05-09,1,1,13000,Beras Medium,kg
2025-05-09,2,1,13500,Beras Premium,kg
2025-05-09,3,1,42000,Cabai Merah Keriting,kg
2025-05-09,4,1,22000,Cabai Merah Besar,kg
2025-05-09,5,1,33000,Cabai Rawit Merah,kg
2025-05-09,6,1,22000,Cabai Rawit Hijau,kg
2025-05-09,7,1,40000,Bawang Merah,kg
2025-05-09,8,1,17500,Gula Pasir Curah,kg
2025-05-09,9,1,17500,Gula Pasir Kemasan,kg
2025-05-09,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-05-09,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-05-09,12,1,15700,Minyakita,liter
2025-05-09,13,1,12000,Tepung Terigu,kg
2025-05-09,14,1,38000,Daging Ayam Ras,kg
2025-05-09,15,1,26000,Telur Ayam Ras,kg
2025-05-09,16,1,135000,Daging Sapi Paha Belakang,kg
2025-05-09,17,1,135000,Daging Sapi Paha Depan,kg
2025-05-09,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-05-09,19,1,70000,Daging Sapi Tetelan,kg
2025-05-09,20,1,30000,Ikan Bandeng,kg
2025-05-09,21,1,30000,Ikan Tongkol,kg
2025-05-09,22,1,3000,Mie Instan,bungkus
2025-05-09,23,1,38000,Bawang Putih Honan,kg
2025-05-09,24,1,42000,Bawang Putih Kating,kg
2025-05-09,25,1,10000,Garam Halus,kg
2025-05-09,26,1,12000,Susu Kental Manis,kg
2025-05-09,27,1,10000,Tempe Bungkus,kg
2025-05-09,28,1,10000,Tahu Putih,kg
2025-05-09,29,1,80000,Daging Ayam Kampung,kg
2025-05-09,30,1,60000,Telur Ayam Kampung,kg
2025-05-14,1,1,13000,Beras Medium,kg
2025-05-14,2,1,13500,Beras Premium,kg
2025-05-14,3,1,40000,Cabai Merah Keriting,kg
2025-05-14,4,1,20000,Cabai Merah Besar,kg
2025-05-14,5,1,30000,Cabai Rawit Merah,kg
2025-05-14,6,1,20000,Cabai Rawit Hijau,kg
2025-05-14,7,1,40000,Bawang Merah,kg
2025-05-14,8,1,17500,Gula Pasir Curah,kg
2025-05-14,9,1,17500,Gula Pasir Kemasan,kg
2025-05-14,10,1,17100,Minyak Goreng Sawit Curah,liter
2025-05-14,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-05-14,12,1,15700,Minyakita,liter
2025-05-14,13,1,12000,Tepung Terigu,kg
2025-05-14,14,1,38000,Daging Ayam Ras,kg
2025-05-14,15,1,26000,Telur Ayam Ras,kg
2025-05-14,16,1,135000,Daging Sapi Paha Belakang,kg
2025-05-14,17,1,135000,Daging Sapi Paha Depan,kg
2025-05-14,18,1,50000,Daging Sapi Sandung Lamur,kg
